Rwanda/EASTERN PROVINCE/Bugesera/Ntarama/Cyugaro/Kayenzi
Rwanda/EASTERN PROVINCE/Bugesera/Ntarama/Cyugaro/Gatoro
Rwanda/EASTERN PROVINCE/Bugesera/Ngeruka/Rutonde/Rusibya
Rwanda/EASTERN PROVINCE/Bugesera/Ngeruka/Rutonde/Runyonza
Rwanda/EASTERN PROVINCE/Bugesera/Ngeruka/Rutonde/Rugazi
Rwanda/EASTERN PROVINCE/Bugesera/Ngeruka/Nyakayenzi/Murambi
Rwanda/EASTERN PROVINCE/Bugesera/Ngeruka/Nyakayenzi/Kimiduha
Rwanda/EASTERN PROVINCE/Bugesera/Ngeruka/Nyakayenzi/Kibungo
Rwanda/EASTERN PROVINCE/Bugesera/Ngeruka/Nyakayenzi/Kibaya
Rwanda/EASTERN PROVINCE/Bugesera/Ngeruka/Nyakayenzi/Kavumu
Rwanda/EASTERN PROVINCE/Bugesera/Ngeruka/Nyakayenzi/Karama
Rwanda/EASTERN PROVINCE/Bugesera/Ngeruka/Nyakayenzi/Kabuye
Rwanda/EASTERN PROVINCE/Bugesera/Ngeruka/Nyakayenzi/Heru
Rwanda/EASTERN PROVINCE/Bugesera/Ngeruka/Ngeruka/Muyange
Rwanda/EASTERN PROVINCE/Bugesera/Ngeruka/Ngeruka/Kivugiza
Rwanda/EASTERN PROVINCE/Bugesera/Ngeruka/Ngeruka/Karugondo
Rwanda/EASTERN PROVINCE/Bugesera/Ngeruka/Ngeruka/Kamasonga
Rwanda/EASTERN PROVINCE/Bugesera/Ngeruka/Ngeruka/Kamajeri
Rwanda/EASTERN PROVINCE/Bugesera/Ngeruka/Ngeruka/Binyonzwe
Rwanda/EASTERN PROVINCE/Bugesera/Ngeruka/Murama/Shami
Rwanda/EASTERN PROVINCE/Bugesera/Ngeruka/Murama/Rwabisheshe
Rwanda/EASTERN PROVINCE/Bugesera/Ngeruka/Murama/Rusamaza
Rwanda/EASTERN PROVINCE/Bugesera/Ngeruka/Murama/Nyakagarama
Rwanda/EASTERN PROVINCE/Bugesera/Ngeruka/Murama/Muyange
Rwanda/EASTERN PROVINCE/Bugesera/Ngeruka/Murama/Kinamba
Rwanda/EASTERN PROVINCE/Bugesera/Ngeruka/Murama/Kigandu
Rwanda/EASTERN PROVINCE/Bugesera/Ngeruka/Murama/Kankuriyingoma
Rwanda/EASTERN PROVINCE/Bugesera/Ngeruka/Murama/Kagege
Rwanda/EASTERN PROVINCE/Bugesera/Ngeruka/Murama/Ikoni
Rwanda/EASTERN PROVINCE/Bugesera/Ngeruka/Murama/Gatanga
Rwanda/EASTERN PROVINCE/Bugesera/Ngeruka/Murama/Gakurazo
